video_id,comment
0r8CojAOhHs,Why that tow truck looks familiar to me ( Optimus prime )
0r8CojAOhHs,"usually if you in equipment that nice you know what you ‘re doing 

( like and subscribe if you like american or esslingen pick"
0r8CojAOhHs,"Ran a ""Big Hook"" for 7 yrs. It's a whole different animal.  Respect to those still doing it."
0r8CojAOhHs,The guy that can’t park Prius might be this tow truck driver. Cause us truckers can drive heavy duty semi truck like nothing. But now when comes to parking Prius psssshhhhh we can’t park right even if our life depends on it 😂
0r8CojAOhHs,I see this cat all the time around tampa. Beautiful truck
0r8CojAOhHs,That tow truck driver has been doing that kind of work for a few years!
0r8CojAOhHs,Pshhhh Alfredo lol
0r8CojAOhHs,Some folks call it a wide turn.  But understand where you might like tight holes. All wide here.
0r8CojAOhHs,You are right that's PRO LEVEL TOWING 👍🏿👍🏿
0r8CojAOhHs,Only one problem he aint gone one chain connected to the tractor but they a great company out there in Florida
0r8CojAOhHs,"It’s not magic. If trained properly, anyone can do this."
0r8CojAOhHs,i love when trucks tow trucks
0r8CojAOhHs,A hero! Can make... a turn!
0r8CojAOhHs,Busch Gardens on Busch blvd
0r8CojAOhHs,That's a million dollar truck people
0r8CojAOhHs,100%
0r8CojAOhHs,Better then cattle haulers imo
0r8CojAOhHs,I miss professional commercial truck drivers. - Canada
0r8CojAOhHs,"BAN this ai voice 2025

Sweet turn though 👏🏻👏🏻👏🏻"
0r8CojAOhHs,Sem eye 🙄🙄
0r8CojAOhHs,My friends dad owns a big towing company in Ontario Canada they got 50tons 70ton they got rotators
0r8CojAOhHs,#WhipGang damm good driver
0r8CojAOhHs,Alfredo towing out of plant city. I dedicated 9 months of my life to these people just for them to be disloyal. Working 12 hour days 6 days a week sometimes I would work 18 hour shifts. The company loses good drivers constantly because the dispatcher manager is very disrespectful. Imagine your the one out on the road while they sit their ass in an office and being treated like shit by these people when your on the frontlines risking your life quite literally. I posted on Facebook I was going to start looking for another job and they fired me because they rather “hire 10 drivers” like his dad says then fix the issues they have. Fell in love with towing. But these people are Cuban and run the company like Castro ran Cuba. You can’t say how you really feel or they’ll fire you and keep your damage fund. The have no class. Cuban company but 99.9% of their drivers are Puerto Rican not Cuban. Hmm what does that say. Cubans ain’t shit.
0r8CojAOhHs,Skill? had mile to turn no traffic 😊
0r8CojAOhHs,Is that the same track that got stuck on a steep hill?
0r8CojAOhHs,This guy skilled
0r8CojAOhHs,Very cool 😎 driver he knows how to handle that truck
0r8CojAOhHs,"It this kind of driver that belongs on the road. 
Not IMMIGRANTS"
0r8CojAOhHs,"That’s a $400,000+ tow truck, he knows exactly what he’s doing.."
0r8CojAOhHs,Thats Alfredo. From Alfredo Towing
0r8CojAOhHs,😂 tons of room / swedish
0r8CojAOhHs,"Not really, he just took the corner as wide as he could and let  'er roll.  Best you can do is what you 'ya got."
0r8CojAOhHs,No it call a class 3 for petes and big tow trucks. Btw how I know is my dad has his class 3
0r8CojAOhHs,I can park a Prius
0r8CojAOhHs,That will turn better than you think because of the multiple pivot points.
0r8CojAOhHs,"my truck broke down and i rode with the driver back to the yard. is was right after a north dakota snow  storm the interstate was pure ice ,hes passing rigs on his cellphone shifting  going 75 mph like its nothing . fn crazy !"
0r8CojAOhHs,🫡🔥🔥🔥🔥
0r8CojAOhHs,"That wasn't hard! It was on a split hwy. But what would've been challenging,  is to have an idiot sitting there that was up too far and wouldn't back up to allow you to make that turn. That's what sucks!"
0r8CojAOhHs,"Every CDL holder has more skill than 99.9% of car drivers, lmfao."
0r8CojAOhHs,"if someone puts you in a $1,500,000+ wrecker, they are going to be dead sure you know how to drive it which is only 10%. the other 90% is using the back half..."
0r8CojAOhHs,"This isn’t rocket science.  Each set of wheels starts to turn where the earlier ones did.  Yes, it requires learning to drive a truck, but it’s still basic physics."
0r8CojAOhHs,Yup 👍😂
0r8CojAOhHs,When you’ve been driving for years and know how to handle your truck like a pro.
0r8CojAOhHs,"What you mean? 
He has plenty of space to make that turn comfortably. 
He is amazing but this video needs to relax."
EVZXddoZ3CU,This kid is black so he will get a slap on the wrist. I am willing to bet he wont spend any time in jail.
EVZXddoZ3CU,Irv Miller is the real criminal.
EVZXddoZ3CU,Hyundai of course.
EVZXddoZ3CU,What in the black teen fatherless behavior is this?
EVZXddoZ3CU,"I'm fed up with this ""INTENT"" crap!!! People are dying and that's enough for me."
EVZXddoZ3CU,What do we think? Probation?
EVZXddoZ3CU,"They was just taking advantage of their opportunities!
-Brandon Johnson"
EVZXddoZ3CU,Woke city
EVZXddoZ3CU,Well Chicago you voted for it now you’re living your best life… But that poor little baby isn’t
EVZXddoZ3CU,Driving a stolen car at a high rate of speed…
EVZXddoZ3CU,Kimm Foxx didn't want her nephews to go to jail.
EVZXddoZ3CU,Doesn't matter Governor Prickster's new no cash bail law will have this kid back on the streets in 2 hours!😢
EVZXddoZ3CU,"If they’re not showing his face, guess the race"
EVZXddoZ3CU,He should be charged as an adult 😡😡😡
EVZXddoZ3CU,'No intent' DOESNT MATTER! STOP PANDERING TO THE WEAK SUBSPECIES AND MAKE AN EXAMPLE OUT OF HIM OR THIS WILL CONTINUE TO HAPPEN!!
EVZXddoZ3CU,The killed the baby dead... what a headline.
EVZXddoZ3CU,And Auntie Kim will have him out any second now.
EVZXddoZ3CU,A 6 month boy is dead and you can’t figure out how to come up with a more serious offense… and this is why these morons keep doing what they’re doing.
EVZXddoZ3CU,"We all know why the criminal who was driving a stolen car speeding and going through a red light witch  resalted in a 6 month year  old child losing his life 
If this criminal wasn't driving a stolen car speeding and didnt go  through a red light that caused the carsh that killed the six month old child, the six month child would still be alive."
EVZXddoZ3CU,What ! are the winds changing and we will start holding people accountable ?
EVZXddoZ3CU,"RIP to the little angel.
Once again, the criminal ""justice"" system fails the people who finance it.  Once again, our ""leaders"" spit in our faces."
EVZXddoZ3CU,Ole Irv gonna come on here and really say there wasn’t a substantial probability! AYFKM! His intent was to escape no matter what!
EVZXddoZ3CU,"""Teen"" already released. As usual the lib DA will offer him a sweet plea deal. Chicago courts and politicians sure do love and protect their demons."
EVZXddoZ3CU,The usual I assume. Happy teen history month everyone.
EVZXddoZ3CU,Charge as adults
EVZXddoZ3CU,Is possession of a stolen vehicle the same as GTA?
EVZXddoZ3CU,What are we (society) doing?  This degenerate killed a baby.  I'm at a loss for words.  He should be under the jail.
EVZXddoZ3CU,"Also.... democrats like killing babies so to them
It's just an abortion"
EVZXddoZ3CU,Because he's black
EVZXddoZ3CU,Clearly the oil companies are at fault
EVZXddoZ3CU,Everybody needs to stay in jail.
EVZXddoZ3CU,what a JOKE ! no intent ? going 90 on residential ? 100% the usual suspects
EVZXddoZ3CU,"Why would anyone want to live a democratic, shithole like Chicago, where super predators and now illegal immigrants out of control? 🤔 Elections have consequences. Try again, democrap fools. Vote for Trump 2024 to save America."
EVZXddoZ3CU,Vehicular homicide.  Charge him. Chicago soft on crime!!!!
EVZXddoZ3CU,Long live lawlessness and disorder
EVZXddoZ3CU,We all know really why.
EVZXddoZ3CU,16 yr. old boy…give me a break. Released on home monitoring…what a joke
EVZXddoZ3CU,"Another stolen vehicle, another ✊🏿 teenager, another innocent life lost... When is this pattern going to stop?"
EVZXddoZ3CU,"‘Killing six month old, dead’…uhm..ok 
English as a second language, writing headlines for news outlets now?"
EVZXddoZ3CU,First mistake is Chicago just leave just move because its the only thing that will make sense
EVZXddoZ3CU,"Who grammar checks these headlines, second graders?"
EVZXddoZ3CU,"Why was this criminal released?  He stole a car and killed someone with it, do the lives of toddlers not matter? It was no accident, because people ""do not accidentally steal cars"" then floor 90mph with them on residential streets. When you do stuff like that what do you expect will happen?  An ""accident"" would be sliding out of control on a icy highway causing a pileup because of bad weather, that would be an accidental."
EVZXddoZ3CU,The high speed is intent.  He knew his actions could cause serious consequences. He murdered a baby.
EVZXddoZ3CU,Can we please go back to more old school forms of justice now?
EVZXddoZ3CU,Death penalty
EVZXddoZ3CU,Poor babies 👶🏼 of 2024
EVZXddoZ3CU,RIP ❤sweet heart ♥️
EVZXddoZ3CU,Poor baby 👶🏼
EVZXddoZ3CU,Head banging moment....
EVZXddoZ3CU,"Put the 16-year-old out of our societies misery, please. No amount of rehabilitation will make any improvement whatsoever. Rest in peace to the poor child in the truck, and my condolences to his family."
EVZXddoZ3CU,13/65
EVZXddoZ3CU,Illinois is a shi-hole
EVZXddoZ3CU,"this is so heart breaking ,  just awful , to the idiot  who done this needs to  spend the rest of his life in prison,"
EVZXddoZ3CU,Always excuses for those that violate the law and even leading up to the loss of a loved one. Glad I no longer live in the county of cook and avoid it at all cost especially if I have my family. Chicago is one of the most beautiful cities…Y’all can have that hell hole..
EVZXddoZ3CU,"Man what are they building these Ford pickups out of these days.. beer cans..
The American automobile manufacturers.. need to go back to the drawing board .. they're building nothing but junk.. and they cost way to much"
EVZXddoZ3CU,Demon spawn
EVZXddoZ3CU,teen. stolen car. they will never learn. this is escalating at a rapid pace. zero brains at all. released. why?
EVZXddoZ3CU,Wow.......
EVZXddoZ3CU,"Hmm, stolen car + EXCESSIVELY speeding in a neighborhood + running a red light = INTENT!!!!!!!!!!!!  The video says 1 count of reckless homicide, yet your description says three.  So two more people died?"
EVZXddoZ3CU,"""TEEN"" Modern term for black boy"
EVZXddoZ3CU,"Nonsense, how are these car thieves going to learn their lesson? How is electronic monitoring going to stop them from doing the exact same thing?"
EVZXddoZ3CU,All 3 are laughing about it.
EVZXddoZ3CU,"My heart hurts at the state if our young men in this country, ima black male and im sorry america , its embarrassing!"
EVZXddoZ3CU,Wow. Prosecutors looked  at the mangled corpse of a 6-month-old child and decided the career criminal responsible for killing it wasn't really doing anything wrong.
EVZXddoZ3CU,What a pathetic ass city smh
EVZXddoZ3CU,Anytime you steal a car go through a red light there's a possibility to kill somebody You people are stupid
EVZXddoZ3CU,"*WEST SIDE* shetttcago can be just as DANGEROUS as the shiiiiety SOUTH SIDE of USUAL SUSPECTVILLE......it makes no sense of innocent baby to be killed by a POS *USUAL SUSPECT* who is breaking the law, killing innocent people just so that he can 'make it rain'.....SMH"
EVZXddoZ3CU,"Clearly, the wrong person dyed in this story."
EVZXddoZ3CU,oh..man so sad..RIP baby boy! condolence to your parents and family!
EVZXddoZ3CU,You people need to Wake up.....he didn't care about intent.....this is NOT the 1950's
EVZXddoZ3CU,Is this some of that white privilege we've been hearing about?
EVZXddoZ3CU,Welcome to the Jungle.
EVZXddoZ3CU,"Where I live, he wouldn't have been charged with anything nearly that serious."
EVZXddoZ3CU,Of course…it Shitscago.. .
EVZXddoZ3CU,"""Teen charged in Chicago West Side crash killing 6-month-old dead"".
Who writes these headlines?!?!?"
EVZXddoZ3CU,Plus he's black
EVZXddoZ3CU,Avoid the toxic culture at all costs!
EVZXddoZ3CU,"Let me guess, black.  That explains the lesser charges."
EVZXddoZ3CU,My favorite part of roots 1977 is how Toby always looks worse and worse as the movie goes on very entertaining.
EVZXddoZ3CU,"""killing 6-month-old dead"" --- that took me a minute to figure out."
EVZXddoZ3CU,"Of course it wasn't  a wilful murder, what does that have to do with this case? He should spend 35 years in prison"
EVZXddoZ3CU,A king doing king shit
EVZXddoZ3CU,The DA is weak as Fk
EVZXddoZ3CU,He's friggin RELEASED?! 🤬
EVZXddoZ3CU,Don’t worry.  The ghetto nit was home for dinner …..
EVZXddoZ3CU,"Don’t demonize Carjack Uasse, he has a constitutional right for crimes without consequences under this administration"
EVZXddoZ3CU,"Living by downtown, I see this type of driving all too regularly.  The culprits are always from the same segment of the demographic.  I noticed 95% of the time when someone has their headlights off at night, it's the same group.  And when people are temporarily parked, blocking other people's driveways, it's the same group.  Why????"
EVZXddoZ3CU,Lock his ass up
EVZXddoZ3CU,"Once again, justice not served."
EVZXddoZ3CU,Disgusting......
EVZXddoZ3CU,so what if he goes out and kills somebody else in the same fashion? More probation?
EVZXddoZ3CU,"No long-term prison sentences are possible due to reduced charges. Meanwhile, a baby is dead, and a family is devastated. 
Once again, Restorative Justice at work. 
Keep voting Democratic."
EVZXddoZ3CU,"Only a ""legal analyst"" would make a case that a person might be oblivious to the risks of blowing a stop sign at 90mph."
EVZXddoZ3CU,"""16 year old boy"". gotta love these reporters covering for murderers. Also no charges for the fact they were driving a stolen kia. How about the person they assaulted for that KIA?. This is all wrong. eventuall vigilantes will take care of business themselves."
EVZXddoZ3CU,"The reason a more serious charge was not brought is because of the race of the ""teen."""
EVZXddoZ3CU,Released go figure
EVZXddoZ3CU,"Let see you're a criminal driving a stolen car at high speed and you don't know that yoh can end up killing someone,these prosecutors just keep making up stories to protect the criminals but that's what people voted for and now they don't like it."
EVZXddoZ3CU,when they say teen is that a codename for blax?
EVZXddoZ3CU,Wakanda forever
EVZXddoZ3CU,When I was 16 that would have been all fatal most likely. Safety has come a long way.
sYycj7w7AME,Idiotz 24 7
sYycj7w7AME,Beautiful art form
sYycj7w7AME,Infamous*
sYycj7w7AME,Just sick people…
sYycj7w7AME,"No,  I'm first,... no me, ... not you, me. Okay that's it I'm calling my Uncle Bronco...❤"
sYycj7w7AME,Vraiment n'importe quoi 😢😢😢
cYMrCR2EhCY,who tryna arrest me??? i been a bad girl 😩👀
cYMrCR2EhCY,Man take yo ahh back to sleep yall ain’t tuff😭✌🏾
cYMrCR2EhCY,I hope these two troublemakers are okay.
cYMrCR2EhCY,"they got arrested for 5 degree cringyness, i dont blame him the officer."
cYMrCR2EhCY,what did u do bro buttttttt cool shit
cYMrCR2EhCY,Didn't check the prison pocket 😅
cYMrCR2EhCY,0.5 gpa activities
cYMrCR2EhCY,Was the phone in your ass?
cYMrCR2EhCY,Is that forest gump driving
cYMrCR2EhCY,"Uber ❌️
Police ✅️"
cYMrCR2EhCY,Oneee star bro one starr one starr
cYMrCR2EhCY,I think you can kunda see cop smiling at this before turning with straight face 😂
cYMrCR2EhCY,"У нас в России такие клоуны с телефонами дальше не едут, как только хавальник раскрыли

Шмары и убожества  такие тоже встречаются, но они редко когда так наглеют.
Впрочем, зумеры ещё недостаточно подросли"
cYMrCR2EhCY,They be acting like the twins from how to train your dragon 😭😭😭
cYMrCR2EhCY,Rigby and mordekai ahh
cYMrCR2EhCY,Ya bro high
cYMrCR2EhCY,The sinister way she said one star was fucking awesome
cYMrCR2EhCY,you guys give me nostalgia of the best times of my childhood watching how to train your dragon with my cousins in basement all nighter with snacks n blankets after a horror movie
cYMrCR2EhCY,Wait this was you
cYMrCR2EhCY,pov me: how to get the goddamn phone like I just checked your pockets what the hell
cYMrCR2EhCY,How did you go to jail
cYMrCR2EhCY,Two mother **** are the back seat
cYMrCR2EhCY,We give a dislike on your video 1 dislike
cYMrCR2EhCY,Why are you arrested? 😭☠️
cYMrCR2EhCY,"If they're siblings, they're Ruffnut and Tuffnut. If they're a couple, they're Sevro and Victra."
cYMrCR2EhCY,1star😂
cYMrCR2EhCY,This clip cut off the guy saying “shut up nerd”
cYMrCR2EhCY,u better answer or we’re gonna give u 1 star… yeah 1 star… 1 star..
cYMrCR2EhCY,Who's gonna tell them they are in a police car
cYMrCR2EhCY,Oh they definitely got 5 wanted Stars
cYMrCR2EhCY,Funny part is they’re telling obviously they think they’re so cool but then again it makes you look like confidential informants which you are. Not cool at all don’t care if it’s a joke or not. You guys are telling
cYMrCR2EhCY,What is her Name
cYMrCR2EhCY,Back of car and no cuffs. 😒
cYMrCR2EhCY,Did they get arrested
cYMrCR2EhCY,"i knew it was fake even before finding this video. word of advice for the gullible: if the people all seem to have the same haircut, vibe, facial structure - they are all probably friends. if you ever notice how group of friends all look the same? yeah."
cYMrCR2EhCY,One starrr
cYMrCR2EhCY,*blows raspberry...ughhuh they would be a trip to hang with!
cYMrCR2EhCY,Ain’t no way u shoved that shit up yo ass
cYMrCR2EhCY,What did you do to get arrested?
cYMrCR2EhCY,they cut the best part out
cYMrCR2EhCY,Fake video
cYMrCR2EhCY,Grown adults btw 🥀
cYMrCR2EhCY,Is that a police car?
cYMrCR2EhCY,I like how his girl picked up on her right away and went with the flow
cYMrCR2EhCY,She's funny as shit bro😂
cYMrCR2EhCY,"Should be titled ""I got the worst uber passengers"""
cYMrCR2EhCY,This is just 100 gecs
cYMrCR2EhCY,Son los gemelos de Como entrenar a tu dragón 😂😂😂
cYMrCR2EhCY,lol 😂
cYMrCR2EhCY,who is she
cYMrCR2EhCY,That dude its not rebel tv?
cYMrCR2EhCY,I can fix her
cYMrCR2EhCY,1 star
cYMrCR2EhCY,I checked you is crazy
cYMrCR2EhCY,"Thats them:

Fella-knee and Miss Demeanor"
cYMrCR2EhCY,Why only the girl is cuffed 😮
cYMrCR2EhCY,Her name
cYMrCR2EhCY,*ONE STAR*
cYMrCR2EhCY,OnE StAr got me dying
cYMrCR2EhCY,🌟🤪
cYMrCR2EhCY,"You know you guys in trouble right?
:🤪😝😋"
cYMrCR2EhCY,Ok let's be real why is no one joking around from other memes what crime they did we gotta stop doing crazy things as FUCK
cYMrCR2EhCY,Ruffnut and Tuffnut
cYMrCR2EhCY,If this is real please don't let them out
cYMrCR2EhCY,TOM HANKS?
cYMrCR2EhCY,Hurriance she look magic crash driver drug
cYMrCR2EhCY,I would have kicked you out of my car 😂look trash as fuck
cYMrCR2EhCY,"Yeah you stupid fucks...
Why don't you rate your jail cell."
cYMrCR2EhCY,They be Lookin Like them twins from how to Train Your Dragon
cYMrCR2EhCY,Yo I think I know where the phone was 💩
cYMrCR2EhCY,Howd u get the dam phone back there? I SeArCHed yOu😡🤬
cYMrCR2EhCY,How do you recording?
cYMrCR2EhCY,The way he said how u get the damn phone back there 😂😂😂😂😂😂😂😂😂😂😂
cYMrCR2EhCY,Thats a good one thanks
cYMrCR2EhCY,Driver respect>>>>>
cYMrCR2EhCY,What did he do 😮
cYMrCR2EhCY,Goals 😂
cYMrCR2EhCY,😂😂😂😂😂❤
cYMrCR2EhCY,"Bro, you’re not even driving or Uber you’re getting arrested dumbass"
cYMrCR2EhCY,How are your teeth still in your mouth?
cYMrCR2EhCY,More like the worst POLICE ever 😂😂😂😂😂.
cYMrCR2EhCY,"Are you guys drinking? 
This is police car STOP THE CAP!!!"
cYMrCR2EhCY,Ur getting arrested ur cooked
cYMrCR2EhCY,Wow 👌 😅
cYMrCR2EhCY,Bro that's the police
cYMrCR2EhCY,Start of a bad adult film this is
cYMrCR2EhCY,😹😹😹😹😹😹😹🙀😊
cYMrCR2EhCY,How the heck did you get the **** damn phone back there
cYMrCR2EhCY,Is fake
cYMrCR2EhCY,Yes you can do it 💪💪💪💪
cYMrCR2EhCY,😂😂😂hehehehe
cYMrCR2EhCY,Fakest Shi ever
cYMrCR2EhCY,FUCK THAT IS A POLICE
cYMrCR2EhCY,Bruh you guy are dummy because he a cop
cYMrCR2EhCY,That's a fancy ride to jail. 😂
cYMrCR2EhCY,the f**k
cYMrCR2EhCY,officer: HOW THE HELL YOU GOT A DAMN I SEARCHED YOU
fgioenfRagQ,Don't acknowledge the women's loss of life. Still making him more important than her's.
fgioenfRagQ,"Эти полицейские, страх на них смотреть такие большие ,жирные"
fgioenfRagQ,He must have stolen drugs or money or guns from other police gang members.  We all know Blue ISIS sticks together and shoots first and lie and cover up after.
fgioenfRagQ,MAMA...THEY STOPPED THE CHASE!!!!  THE GUY KEPT RUNNING!!!!!!
fgioenfRagQ,"Off duty officer was guilty of something illegal. Chased by unmark police vehicle, isn't that illegal as well? What is going on.. do rules not apply for high authority anymore? Innocent life is lost in this tragic accident. Not so sure if the off duty cop was innocent but still a tragic loss for them both."
fgioenfRagQ,why not do some real reporting and identify and investigate the cop that was chasing him? why was he chasing another cop?
fgioenfRagQ,think people!!! why would a officer flee other officers? Cover up
fgioenfRagQ,He feared for his life
fgioenfRagQ,"why would they honor this cop that was breaking the law and murdered a another person with his car. i wonder would they honor the young lady id she was breaking the law by speeding and hit and killed this cop, hell no. she would be called every evil word a cop could think of. they should of locked the dead cop up and make his dead ass go to court and answer for his crime of killing that young lady"
fgioenfRagQ,why are they paying respect to an officer that killed himself and an innocent driver?
tRjRLudOEsE,Full video here! https://youtu.be/i1-4JYOnoSo
tRjRLudOEsE,"As an uber driver, I pick up a lot of stupid passengers... I mean like totally short bus stupid."
tRjRLudOEsE,Is normal
tRjRLudOEsE,Shes 100% an introvert 😂
tRjRLudOEsE,3 times in a raw
tRjRLudOEsE,Sometimes I just want to say I'm doing terrible today but if you give me a nice big good tip I'll be doing great😂
tRjRLudOEsE,Why did you need to post this ?
tRjRLudOEsE,"I need a dash cam for my face, for all the terrible uber drivers."
tRjRLudOEsE,When two autists instantly fall in love.
tRjRLudOEsE,What Baker Mayfield doing driving for Lyft ?
tRjRLudOEsE,Seems she was actually excited to be driven in a Tesla for the 1st time!  haha didnt you think about this?
tRjRLudOEsE,What's that wire hanging from the passenger seat?
tRjRLudOEsE,I did this one time in a interview. The interviewer asked how i was doing..i told him and asked how he was doing and he said good. And then right after he said good i said good how are you.  I didnt know whether to jump off a bridge or slap him. 😂
tRjRLudOEsE,When two service workers meet and all they can ask is how can I help you and how are you over and over again 😂. Baby had a long shift 😂.
tRjRLudOEsE,and again look what it is over and over and over the same kind of people
tRjRLudOEsE,AND IS WHY I DONT ENGAGE CONVO UNTIL THEY ARE ACTUALLY IN THE CAR..... NOT 'GETTING IN'.... DUMMY.😂😢
tRjRLudOEsE,no tip
tRjRLudOEsE,She’s glitching 😂
tRjRLudOEsE,THIS IS JUST STUPID LIKE WHY EVEN POST THIS BS
tRjRLudOEsE,She probably has dementia
tRjRLudOEsE,If my uber driver tells me to buckle up im canceling my ride
tRjRLudOEsE,The most disrespectful job in America. Constantly treated like crap.
tRjRLudOEsE,Yeah I know it Ubers are usually weirded out by how silent I am…. But this is why😂
tRjRLudOEsE,😆
tRjRLudOEsE,She acting super cringy
tRjRLudOEsE,How are you
tRjRLudOEsE,Waste of time watching this dumbass video .
tRjRLudOEsE,Driver is weird start conversation she wants to talk stupid akwared😂😂😂
tRjRLudOEsE,Why do you record her and place this on the internet?
tRjRLudOEsE,I am always talking to my drivers😂
tRjRLudOEsE,"I have a friend like this. She asks questions that i already answered previously, but asks anyway. For instance, i went on a rant about how im up from sunup to sundown because of my mom who is ill. She then comes back and asks why are you so tired"
tRjRLudOEsE,I never request full grown people to buckle up their body they didn’t want to find out what the inertia feels like that’s on them
tRjRLudOEsE,What was the point of the video
tRjRLudOEsE,What went wrong? Ur weird for posting this
tRjRLudOEsE,Posting this on YouTube is actually stupid man. She’s probably stress or a bit nervous.
tRjRLudOEsE,"Those are the special snowflake passengers that Uber loves to pat on the head and tell them they're special, and then Uber rewards them for knowingly furnishing false statements"
tRjRLudOEsE,"Can disability people use a lyft app for transportation to go to the shelter about adult abuse when people call 211,I have a disability."
tRjRLudOEsE,Usually if a passenger asks how you're doing you should probably tell them peachy. Tells them all about yourself with less conversation.
tRjRLudOEsE,This happened to me just last night but I think she was nervous or something. She legit asked 3 times just like that.
tRjRLudOEsE,This is why I never work in private taxi my last choice would be yellow nyc cab to work at lol
tRjRLudOEsE,Weird chic
tRjRLudOEsE,Poor girl hasn't clocked out mentally 😂
tRjRLudOEsE,Bro nothing wrong with what just happened she is not been violent or rude! Someone of us have speech problems or early sign of dementia let’s have empathy with each other and kind
tRjRLudOEsE,"To be fair, you didn't answer it the first time."
tRjRLudOEsE,Short talk lol
tRjRLudOEsE,It's called having a conversation with a human being.... don't be a dick to the girl
tRjRLudOEsE,She probably doesn't speak much English and is only repeating what she knows.
tRjRLudOEsE,What happens if they don’t buckle up
tRjRLudOEsE,"Hi Broncos fan, have you thanked Gostkowski for that missed extra point in the 2015 AFC Championship game??  And then you had a relatively easy time of it against the Panthers in the Super Bowl.  And don't forget, we didn't have Gronk available for that game, so you owe us a debt of thanks, because you didn't beat us, we beat ourselves that day.  The proof is in the pudding bruh, we came back and played in the next 3 Super bowls, winning 2, while you, and uh, the Giants, were nowhere to be found.  Just thought I'd unload on a random stranger, no hard feelings, lol.  Be safe out there."
tRjRLudOEsE,"I don't know, I hear you, but I've definitely mistakenly said ""How are you doing?"" multiple times to the same person before. 

But I agree, if you read this script, the number of times ""How are you?"" is said sounds insane. 😂"
tRjRLudOEsE,"Learn how to interact with people better. I would make  subtle self depricating joke about our conversation being small talk about nothing. I would then say something authentic and non generic. In the US, saying how are you is just filler."
tRjRLudOEsE,This happens to me from being on autopilot and asking people “how are you doing” 😂😂
tRjRLudOEsE,"I drive for Uber in a large city and the metro area and love it! The later it gets in the night on the weekends the interesting conversations start coming out😂 I’ve found myself in a car for a while with no conversation and on the flip side I’ve found d myself having a conversation about death, aging, and religion with a guy I’ll never see again. So it’s fun lol"
tRjRLudOEsE,Did u cancel the ride?
tRjRLudOEsE,I am the only uber driver on the platform I don’t tell my riders to buckle up I get horrible feedback from all my riders
tRjRLudOEsE,"I have given over 17,500 rides man. Mostly late night, early morning stuff. You should lighten up, if the worst thing that happens is this it has been a good day. She feels completely harmless to me, and nervous. I think she forgot she said it the first time, so she said it a second, and when you didn't answer she said it a third."
tRjRLudOEsE,When the conversation is going faster than we can track🤷🏽‍♀️
tRjRLudOEsE,Do not talk with them!!
tRjRLudOEsE,What's the big deal?
tRjRLudOEsE,Idk why you’d post this on the internet to try to embarass her you should not do that it’s kinda gross
tRjRLudOEsE,"its didnt go wrong, you're just awkward as hell😂😂"
tRjRLudOEsE,"I’ve had a gun pulled on me 2 times this year , what’s this nonsense ?"
tRjRLudOEsE,"Please help me! !!!
Uber agents are completely f****** useless 🤬.
 For the last 3.5 months I've primarily only been getting trip radar requests. When I hit the match button it hesitates for a second and then says ""sorry all requests were taken"". Then the SAME EXACT request comes to me again, sometimes as an exclusive request but primarily it only comes as a trip radar,... and fails again. If the request was taken by somebody else, it would NOT come back to me again right away.   I would estimate that I've probably lost about $6,000 in ride requests since this problem started. So now about 95% of the requests I get are only through trip radar and it fails nearly every time. For the first 1.5 years of doing this job, about 95% of my requests were always exclusive requests. I would only get trip raider requests when I was in the airport zone,.. but even when I was in the airport zone it was still primarily exclusive requests. The agents keep gaslighting me telling me everything is normal. So f****** sick of this b******t 🤬🤬🤬🤬."
tRjRLudOEsE,"She’s trying to start a conversation, I don’t see the problem. Unless it’s on the driver’s side…"
tRjRLudOEsE,Shouldn't drive with an earpiece in your ear.
tRjRLudOEsE,The same thing happened to me today when talking to a police officer it’s soooo embarrassing
tRjRLudOEsE,"Maybe she didnt hear him the first time when he said yep, im doing well how are you? Lol"
tRjRLudOEsE,Thankyou so much sir for providing details to me for sending with bridge❌🙏
tRjRLudOEsE,to be fair you only responded to it on the third time she said it
tRjRLudOEsE,Train wreck. Need to find another job.
tRjRLudOEsE,This is how I am around people 😅
tRjRLudOEsE,"ok, im lost. how did the ""small talk"" go wrong here?"
tRjRLudOEsE,"Bro looks like me, thought I was on YouTube for a second 😂"
tRjRLudOEsE,"How are you is such a stupid question, when nobody really cares about how you’re doing but society teaches us that it’s polite. Just a 👋 hi does fine"
tRjRLudOEsE,😅 honestly am I the only one who's weird about asking passengers to put their seatbelt on??????
tRjRLudOEsE,Rush hour 😅
tRjRLudOEsE,I’m not ordering uber I use Lyft. Uber is a Jay z investment and he doesn’t like white people. He took everyone’s money through uber and that’s what made him a billionaire. He played so many people by him and the others charging people so much.
tRjRLudOEsE,Huh
tRjRLudOEsE,whats going with npcs this days lmao
tRjRLudOEsE,they forgot to program her next dialogue
tRjRLudOEsE,bit of a clickbait title but good
tRjRLudOEsE,Cut her some slack dude there are worst things in this world 😂😂
tRjRLudOEsE,👳🏾‍♀️🤦🏼‍♂️
tRjRLudOEsE,I would have told I’m doing amazing.
tRjRLudOEsE,🤷
tRjRLudOEsE,I think they saw each other and hearts stared fluttering. Resorted to teenage like awkwardness. That's what I like to think anyways.
tRjRLudOEsE,Uber drivers are Rapists. Dont use Uber
